Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0q48mVFiBf3uMvi6tenTkk,"Equilibrium","Life Lessons","Marc Cary",2021-09-17,229386,4,false,brunocaivanophy,2024-10-13T20:04:52Z,"jazz,jazz cristiano","Sessionheads United",0.472,0.351,1,-15.014,1,0.0579,0.0349,0.817,0.0991,0.154,91.468,4
spotify:track:757wbk55R2odsJNvzUvaEK,"Zona de Peligro","SP.I DELUXE EDITION","Mir Nicolas;Tomi Velazquez",2024-10-21,127245,19,false,brunocaivanophy,2024-10-21T04:59:41Z,"boom bap","Mir Nicolas",0.532,0.563,8,-7.251,0,0.27,0.781,0,0.214,0.897,84.679,4
spotify:track:7MvaciPj9YWXyLV2gZBiO1,"Dreamlike","Life Lessons","Marc Cary",2021-09-17,226616,4,false,brunocaivanophy,2024-10-13T20:44:35Z,"jazz,jazz cristiano","Sessionheads United",0.387,0.657,2,-11.88,1,0.0331,0.218,0.913,0.124,0.628,126.632,4
spotify:track:7cfjh01DYbkI25oDoaixkW,"Cookin' Gumbo","KREWE","Hip Horns Brass Collective;Juli Giuliani;Dj Swet",2024-10-10,196000,4,false,brunocaivanophy,2024-10-17T17:07:35Z,"jazz funk,banda de instrumentos de viento metal,hip hop latino","Costa Futuro",0.578,0.641,10,-7.97,0,0.176,0.131,0.00000557,0.0753,0.546,95.479,4
spotify:track:0r3Zjof5BftULFJuiRs1V2,"Lagniappe","KREWE","Hip Horns Brass Collective",2024-10-10,215000,3,false,brunocaivanophy,2024-10-17T17:28:59Z,"jazz funk,banda de instrumentos de viento metal","Costa Futuro",0.706,0.702,3,-7.68,1,0.0491,0.378,0.331,0.331,0.531,99.964,4
spotify:track:3pYX0gJMwudtGKWfIgN8bW,"Lesiones y listas de achaques","Rest your soles","Franco Carter;Guerrita;Onthervn",2024-09-27,182597,12,false,brunocaivanophy,2024-10-17T21:50:37Z,"","Franco Carter",0.543,0.637,1,-8.642,1,0.236,0.72,0,0.119,0.667,132.538,4
spotify:track:2HBjPMwy9yAoMkUB1cSg2p,"Pieces Of A Dream","Pieces Of A Dream","MIKE",2024-10-18,158652,29,true,brunocaivanophy,2024-10-21T00:32:52Z,"hip hop experimental,hip hop alternativo,jazz rap","10k",0.747,0.615,6,-8.267,0,0.0498,0.106,0.885,0.114,0.433,113.947,4
spotify:track:6hm7xLNTGX7Xdqgcch49zf,"Kobe VS Scola","Rest your soles","Franco Carter;H.Grue;Sabio Sport;Rober Il Direttore;Onthervn",2024-09-27,337083,11,false,brunocaivanophy,2024-10-17T21:59:25Z,"","Franco Carter",0.476,0.58,1,-10.34,0,0.144,0.481,0,0.104,0.672,142.971,4
spotify:track:1n5rQXm41qTCX8zKj8dqOd,"Zap!","Burning Desire","MIKE",2023-10-13,134061,35,true,brunocaivanophy,2024-10-21T00:42:15Z,"hip hop experimental,hip hop alternativo,jazz rap","10k",0.513,0.864,4,-6.579,0,0.399,0.0511,0,0.697,0.5,82.733,4
spotify:track:6mK6k4NlOD6res9zS4u0cp,"Let Me Grow","Let Me Grow","threetwenty",2025-03-20,215333,16,false,brunocaivanophy,2025-04-01T20:48:33Z,"neosoul,R&B cristiano","New Century Sound",0.7,0.451,1,-10.433,1,0.0813,0.875,0.002,0.11,0.414,90.01,4
spotify:track:1ppCyBlqMuGXhjKHNbZ9vZ,"Snake Charm","Burning Desire","MIKE",2023-10-13,83973,36,false,brunocaivanophy,2024-10-21T01:05:32Z,"hip hop experimental,hip hop alternativo,jazz rap","10k",0.488,0.722,6,-7.046,1,0.225,0.708,0,0.469,0.961,83.158,4
spotify:track:0MksTCoBniAIVpxUfImmyt,"Mi Deluxe","SP.I DELUXE EDITION","Mir Nicolas",2024-10-21,186870,27,false,brunocaivanophy,2024-10-21T04:24:37Z,"boom bap","Mir Nicolas",0.466,0.702,8,-6.548,0,0.18,0.261,0,0.129,0.888,144.059,4
spotify:track:4ygQUye7obtqhSltSxp18H,"Pusha Man","Acid Rap","Chance the Rapper;Nate Fox",2013-04-30,139406,0,true,brunocaivanophy,2024-11-05T04:57:45Z,"garage del Reino Unido","Chance the Rapper",0.768,0.569,0,-8.791,1,0.243,0.469,0,0.678,0.883,124.104,4
spotify:track:1DGGl62JuubLSYIncp4Hgz,"India","Third","Jitwam",2022-07-22,296238,5,false,brunocaivanophy,2024-11-12T17:21:41Z,"jazz house,lo-fi house,indie jazz","Roya",0.663,0.766,9,-8.225,1,0.0924,0.297,0.012,0.353,0.908,117.99,4
spotify:track:1SGvjfc85yzqKXsfKcCxn2,"heart pt. 6","GNX","Kendrick Lamar",2024-11-22,292461,71,true,brunocaivanophy,2024-11-22T18:07:11Z,"hip hop,West Coast hip hop","pgLang, under exclusive license to Interscope Records",0.704,0.647,9,-7.664,1,0.325,0.27,0,0.109,0.585,80.998,4
spotify:track:5iJptsXeqSfN4Avn00s5tb,"The Night Shift","Where's My Pyrex","Elcamino;Oh Jay;Duffle Bag Hottie",2019-10-11,154217,4,true,brunocaivanophy,2024-11-24T03:21:21Z,"boom bap,East Coast hip hop,hip hop underground","T.C.F. Music Group",0.526,0.506,7,-9.002,0,0.0765,0.487,0,0.147,0.512,132.979,4
spotify:track:7M5UYUWlcAJPoQs6S0DvSk,"Ghetto Luv","Don't Eat the Fruit","Elcamino",2019-03-15,159914,23,true,brunocaivanophy,2024-11-24T04:27:27Z,"boom bap,East Coast hip hop,hip hop underground","Anti Gun Violence Co.",0.364,0.731,2,-3.132,1,0.0637,0.197,0,0.32,0.555,80.995,4
spotify:track:7qtO4crK17vCMfeSJ3MTII,"Tortilla Camarone","Tortilla Camarone","Hoss;Dj Swet;HOSS&SWET 1987",2024-11-29,198572,2,false,brunocaivanophy,2024-12-03T22:49:47Z,"hip hop latino","1987",0.552,0.405,0,-8.845,1,0.123,0.281,0.827,0.236,0.113,87.017,4
spotify:track:3zXcNiSUrMaFMATj4h3xTB,"IN THE SHADOW OF IF","REVELATOR","E L U C I D",2024-10-11,207413,15,true,brunocaivanophy,2024-12-10T15:53:03Z,"hip hop experimental,hip hop alternativo","Fat Possum",0.412,0.524,1,-13.508,1,0.359,0.267,0.205,0.125,0.197,140.393,4
