Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5jQcJ2st6yHWhUBjoDoZPH,"Georgy Porgy","Toto","TOTO",1978-10-10,247592,69,false,brunocaivanophy,2020-07-10T13:55:37Z,"yacht rock,soft rock","Columbia",0.799,0.783,11,-7.703,0,0.0847,0.0519,0.0213,0.127,0.918,97.207,4
spotify:track:5lBOcEBEMQX78wKsn8OJcc,"Lo Siento En Mi Corazón","Mondo Di Cromo","Luis Alberto Spinetta",1983,191626,20,false,brunocaivanophy,2020-07-10T13:56:45Z,"rock argentino,rock latino,rock en español","Universal Music Argentina S.A.",0.848,0.175,1,-19.622,0,0.0488,0.396,0.0797,0.097,0.738,113.141,4
spotify:track:1wxA50yfhX9S7mI1MfqFcY,"The Boston Rag","Countdown To Ecstasy","Steely Dan",1973-01-01,340000,0,false,brunocaivanophy,2020-07-18T19:02:28Z,"yacht rock,rock clásico","Geffen*",0.551,0.514,9,-11.737,0,0.0295,0.0285,0.0000558,0.0419,0.645,76.347,4
spotify:track:0ZxWG91nxZcCsEUd6ykc6i,"King Of The World","Countdown To Ecstasy","Steely Dan",1973-01-01,300200,0,false,brunocaivanophy,2020-07-18T19:23:28Z,"yacht rock,rock clásico","Geffen*",0.46,0.624,7,-11.954,1,0.0446,0.068,0.05,0.059,0.704,128.918,4
spotify:track:6gIX8nlmGBSJWkFvVDvfd1,"Who'll Be the Fool Tonight","Larsen/Feiten Band","Larsen/Feiten Band",1980,252666,44,false,brunocaivanophy,2020-10-30T23:02:46Z,"yacht rock,aor,soft rock","Rhino/Warner Records",0.684,0.555,0,-13.502,1,0.0413,0.0629,0.00182,0.565,0.816,83.172,4
spotify:track:2KaA0Tgl3RmQLzcvLEtzLH,"Heart to Heart","High Adventure","Kenny Loggins",1982,322333,54,false,brunocaivanophy,2020-10-30T23:02:48Z,"yacht rock","Columbia",0.698,0.456,0,-12.773,1,0.039,0.356,0.0000296,0.0313,0.796,81.66,4
spotify:track:2zjs7VtYszHqh3gHcSHGJP,"Dream On","Bill LaBounty","Bill LaBounty",1982-01-01,262693,46,false,brunocaivanophy,2020-10-30T23:02:51Z,"yacht rock,aor,soft rock","Curb Records",0.733,0.385,0,-12.958,1,0.0494,0.131,0,0.132,0.703,81.239,4
spotify:track:2HyrLPJTZ4qDpWJ6qnu0Ke,"New Frontier","The Nightfly","Donald Fagen",1982-10-29,381106,47,false,brunocaivanophy,2020-10-30T23:02:54Z,"yacht rock,aor,jazz pop","Reprise",0.772,0.679,9,-10.47,1,0.0421,0.473,0.0215,0.165,0.886,123.597,4
spotify:track:0qnfAVtzFPY0pOGYpTkZeY,"I Gotta Try","If That's What It Takes","Michael McDonald",1982-08-03,235333,54,false,brunocaivanophy,2020-10-30T23:02:56Z,"yacht rock","Reprise",0.808,0.417,9,-15.226,0,0.0316,0.103,0,0.0609,0.887,114.558,4
spotify:track:1cpfmw3jjpyKOuQmrRvQdq,"If You Should Sail","Lost Hits Of The 80's (All Original Artists & Versions)","Nielsen & Pearson",2010-01-01,209933,40,false,brunocaivanophy,2020-10-30T23:02:59Z,"yacht rock,aor","Capitol Records",0.675,0.599,6,-9.218,0,0.0394,0.2,0.00101,0.0782,0.895,94.474,4
spotify:track:65LeJBEMVBGJ8u68Cw8LXZ,"Monkey See-Monkey Do","The Art Of Tea","Michael Franks",1976,215293,40,false,brunocaivanophy,2020-12-18T06:23:07Z,"smooth jazz,yacht rock,aor,jazz pop,jazz vocal,jazz fusión","Rhino/Warner Records",0.659,0.374,9,-13.536,1,0.221,0.648,0,0.0865,0.834,79.158,4
spotify:track:37oLDb3119IdKSIFQmSGRj,"Minute by Minute","Minute by Minute","The Doobie Brothers",1978,206973,60,false,brunocaivanophy,2020-12-21T23:56:01Z,"yacht rock,rock clásico,soft rock,rock sureño","Rhino/Warner Records",0.735,0.276,0,-18.071,1,0.044,0.549,0.000201,0.1,0.966,142.979,3
spotify:track:1cfPb42QUsLt2nRGlTOWdP,"Here to Love You","Minute by Minute","The Doobie Brothers",1978,240600,45,false,brunocaivanophy,2020-12-21T23:56:01Z,"yacht rock,rock clásico,soft rock,rock sureño","Rhino/Warner Records",0.761,0.511,7,-14.845,1,0.0531,0.0928,0.00000148,0.0755,0.969,97.544,4
spotify:track:5IXfPffHYMM9a7nrHWjh8l,"Who's Right, Who's Wrong","Future Street","Pages",1979-11-26,259040,39,false,brunocaivanophy,2020-12-21T23:56:08Z,"yacht rock,aor,soft rock","Legacy Recordings",0.633,0.303,5,-16.706,1,0.0467,0.69,0.00539,0.0778,0.593,83.365,4
spotify:track:2tw1ZDp8vbVbJjHchv6XZQ,"Look Who's Lonely Now","Bill LaBounty","Bill LaBounty",1982-01-01,236600,35,false,brunocaivanophy,2020-12-21T23:56:12Z,"yacht rock,aor,soft rock","Curb Records",0.632,0.42,11,-12.349,0,0.0316,0.103,0.00000172,0.0392,0.748,88.87,4
spotify:track:2uuoyQcrxDGU2lLo19lMtP,"Echoes of Love","Livin' on the Fault Line","The Doobie Brothers",1977-08-26,178026,36,false,brunocaivanophy,2020-12-21T23:56:14Z,"yacht rock,rock clásico,soft rock,rock sureño","Warner Records",0.613,0.513,9,-10.773,1,0.0599,0.658,0,0.0654,0.635,132.11,4
spotify:track:6G1KXMjFwk9wbuWH3KgG3b,"Influjo Estelar","Los Niños Que Escriben En El Cielo","Spinetta Jade",1981,198293,25,false,brunocaivanophy,2020-12-31T00:27:09Z,"rock argentino","Universal Music S.A.",0.506,0.428,9,-16.532,0,0.0709,0.568,0.117,0.125,0.412,145.519,4
spotify:track:2EHouCUfJIVA5eZ89BMfrC,"El Marcapiel","Tester de Violencia","Luis Alberto Spinetta",1988-07-01,265133,0,false,brunocaivanophy,2021-05-03T16:16:10Z,"rock argentino,rock latino,rock en español","RCA Victor",0.691,0.642,4,-8.045,1,0.0276,0.201,0.0137,0.309,0.779,121.87,4
spotify:track:1R7n46HMXkoIkdTkJhbxSD,"Halleluiah Man","Strange Kind Of Love","Love & Money",1988-06-17,280826,40,false,brunocaivanophy,2021-06-09T04:28:58Z,"","Bonny Senga",0.631,0.719,4,-13.8,0,0.0442,0.506,0.000187,0.137,0.836,91.26,4
spotify:track:4dldnOikYFCNhYzAQIR3vz,"H Gang","Morph the Cat","Donald Fagen",2006-03-07,314560,40,false,brunocaivanophy,2021-06-29T19:23:20Z,"yacht rock,aor,jazz pop","Reprise",0.795,0.564,0,-8.63,1,0.0298,0.353,0.00036,0.0761,0.728,120.825,4
spotify:track:6JBxK6phuJU08nkbcQ8hHf,"How Do the Fools Survive?","Minute by Minute","The Doobie Brothers",1978,317426,37,false,brunocaivanophy,2021-06-29T19:23:21Z,"yacht rock,rock clásico,soft rock,rock sureño","Rhino/Warner Records",0.707,0.561,7,-15.808,0,0.0309,0.366,0.00465,0.0575,0.904,102.939,4
spotify:track:1R7eUpmI9nH8lnKv4sjExa,"Only A Dreamer","Pages","Pages",1981,277506,30,false,brunocaivanophy,2021-08-25T17:00:24Z,"yacht rock,aor,soft rock","Capitol Records",0.758,0.46,4,-9.597,0,0.0323,0.159,0.00000514,0.0784,0.395,129.507,4
spotify:track:5nFpF7jUbVnnDMXIu65aoh,"Holdin' on to Yesterday","Ambrosia","Ambrosia;Alan Parsons",1975,256160,58,false,brunocaivanophy,2021-09-06T05:37:37Z,"yacht rock,soft rock,rock progresivo,art rock","Warner Records",0.377,0.677,6,-6.784,0,0.0929,0.367,0.000809,0.0937,0.63,146.126,4
spotify:track:6O036ngVof8dIfCILsJkVv,"Hoy Te Queremos Cantar","Alma y Vida, Vol. 2","Alma Y Vida",1972-08-13,165826,23,false,brunocaivanophy,2021-09-06T15:18:00Z,"candombe,rock argentino,rock progresivo","RCA Victor",0.632,0.571,10,-6.963,1,0.0468,0.642,0.119,0.0961,0.508,116.225,4
spotify:track:7s0ONT6w1mE9R0AoNoTxCV,"Goodbye To LA","Walking On Water","Robbie Dupree",1993,220746,7,false,brunocaivanophy,2021-09-23T18:35:54Z,"yacht rock,aor,soft rock","Chrome Willie Music",0.708,0.563,8,-12.919,1,0.0298,0.241,0.00143,0.034,0.543,100.968,4
spotify:track:5svf2Rih8hZDDUDxi3SEPg,"Who Needs Words","Canyons","Young Gun Silver Fox",2020-02-21,210310,32,false,brunocaivanophy,2021-09-23T18:53:27Z,"yacht rock,aor","Monty Music Ltd T/A Candelion",0.713,0.538,2,-7.592,1,0.0354,0.478,0.00000106,0.061,0.67,117.868,4
spotify:track:48TcuWwLw7UtsG7FidMiz5,"La Leyenda del Azor","Romances de Gesta","Ricardo Soule",1982-02-14,227066,3,false,brunocaivanophy,2021-09-26T15:23:46Z,"rock argentino","Microfon",0.455,0.728,1,-7.011,1,0.0452,0.392,0.00378,0.305,0.53,75.633,4
spotify:track:5FbsmuL8l4BaTmX7FqE9rH,"Fabio Zerpa Tiene Razón","Hotel Calamaro (Remastered)","Andrés Calamaro",1984-07-08,188506,33,false,brunocaivanophy,2021-11-05T17:44:41Z,"rock argentino,rock en español,rock latino","Universal Music Argentina S.A.",0.85,0.623,4,-9.39,1,0.217,0.0527,0.00000114,0.0711,0.946,132.535,4
spotify:track:5StcCxVQucJACkT5tEG7HP,"Te Amo","Todo Lo Mejor","Bacchelli",2017-06-13,242481,0,false,brunocaivanophy,2021-11-28T22:22:13Z,"","Divucsa",0.447,0.655,7,-7.631,0,0.0701,0.68,0,0.123,0.435,151.689,4
