Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3pT7mmwzp810J0AUTAY0sc,"Indulging In Such","Fuck Yo Feelings","Robert Glasper",2019-10-03,243776,9,true,brunocaivanophy,2025-12-10T17:31:11Z,"neosoul,jazz rap","Loma Vista Recordings",0.465,0.605,2,-9.602,1,0.078,0.0195,0.789,0.101,0.743,96.16,4
spotify:track:3jtsJ7vMWWiRvFdDBQDKOz,"The Diary (Instrumental)","The Diary (Instrumental)","J Dilla",2015-07-08,89973,0,false,brunocaivanophy,2025-12-10T17:32:42Z,"plunderphonics,hip hop alternativo,jazz rap","Pay Jay",0.599,0.49,8,-7.014,0,0.047,0.00522,0.59,0.0732,0.765,148.224,4
spotify:track:6FfcG9P2nJsWfTpE5qhaE7,"Nothing But Jazz Loops","Way Back When","Pigeondust",2020-01-31,111426,38,false,brunocaivanophy,2025-12-10T17:34:07Z,"ritmos de jazz","Cold Busted",0.605,0.811,6,-8.522,0,0.0475,0.0472,0.657,0.101,0.719,91.015,4
spotify:track:4rpnrfMa8iecOsScWeNddT,"Jay Dee 16 - Instrumental","The King of Beats (Batch #2)","J Dilla",2015-02-07,88189,21,false,brunocaivanophy,2025-12-10T18:05:41Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.906,0.0659,9,-24.482,1,0.14,0.841,0.861,0.101,0.975,86.973,4
spotify:track:5utSqjSxAP8osfSEfWp9Fx,"Here We Go - Instrumental","Lost Tapes, Reels + More","J Dilla",2015-02-05,65155,26,false,brunocaivanophy,2025-12-10T17:35:10Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.624,0.515,4,-12.982,1,0.0537,0.217,0.822,0.102,0.926,92.938,4
spotify:track:7qtO4crK17vCMfeSJ3MTII,"Tortilla Camarone","Tortilla Camarone","Hoss;Dj Swet;HOSS&SWET 1987",2024-11-29,198572,2,false,brunocaivanophy,2025-12-10T17:34:41Z,"hip hop latino","1987",0.552,0.405,0,-8.845,1,0.123,0.281,0.827,0.236,0.113,87.017,4
spotify:track:2wQRJztiZiQtozeCXoLEMb,"Jay Dee 37 - Instrumental","The King of Beats (Batch #4)","J Dilla",2015-02-07,104002,25,false,brunocaivanophy,2025-12-10T18:06:31Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.907,0.109,10,-20.899,0,0.115,0.936,0.0626,0.0952,0.461,91.559,4
spotify:track:73UL20BnObsxmEOoeX4Fjg,"SNiFF","NOT TiGHT","DOMi & JD BECK",2022-07-29,215598,34,false,brunocaivanophy,2025-12-10T17:36:31Z,"jazz fusión","Blue Note Records",0.598,0.738,10,-9.53,1,0.0679,0.34,0.858,0.104,0.168,170.012,4
spotify:track:6lXsaThnPQDX4JjTm3JZGk,"Jay Dee 18 - Instrumental","The King of Beats (Batch #2)","J Dilla",2015-02-07,80248,21,false,brunocaivanophy,2025-12-10T18:06:06Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.743,0.207,9,-17.038,0,0.0811,0.407,0.917,0.109,0.568,172.742,4
spotify:track:5AHg50evm5oYbgxtAHsO0H,"Catch The Loop","The Return","Kamaal Williams",2018-05-25,414946,0,false,brunocaivanophy,2025-12-10T17:37:17Z,"nu jazz,indie jazz,jazz funk,jazz fusión,jazz","Black Focus",0.603,0.464,11,-12.832,0,0.157,0.0413,0.852,0.16,0.617,153.886,4
spotify:track:2zdyoRyYuEVVOQyCpacwEf,"Jay Dee 24 - Instrumental","The King of Beats (Batch #3)","J Dilla",2015-02-07,123669,6,false,brunocaivanophy,2025-12-10T18:03:16Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.833,0.0372,0,-17.115,0,0.517,0.822,0.828,0.12,0.761,194.146,4
spotify:track:78S3pvsrBrsafmGorQsLdi,"Yin And Yang","freeform jazz","Uyama Hiroto",2017-02-01,191533,0,false,brunocaivanophy,2025-12-10T17:37:25Z,"jazz rap,nu jazz","roph recordings",0.501,0.659,1,-4.589,1,0.0272,0.0236,0.86,0.145,0.195,74.819,4
spotify:track:2CCmWJZGzxAvLnMks8y4Li,"Joint 17","Black Focus","Yussef Kamaal",2016-11-04,499106,0,false,brunocaivanophy,2025-12-10T17:38:10Z,"nu jazz,jazz fusión,indie jazz,jazz experimental,jazz funk,jazz","Brownswood Recordings",0.553,0.597,6,-10.905,0,0.0821,0.218,0.439,0.0572,0.52,97.821,4
spotify:track:1DTJ8mIhHNGYYeEVgXxIQ3,"Jay Dee 22 - Instrumental","The King of Beats (Batch #3)","J Dilla",2015-02-07,123158,22,false,brunocaivanophy,2025-12-10T18:04:08Z,"plunderphonics,hip hop alternativo,jazz rap","Yancey Media Group",0.813,0.322,6,-12.932,1,0.137,0.213,0.915,0.125,0.899,95.795,4
spotify:track:1GzBTeJLSh6frMPWxvNygc,"Keep On","Antiphon","Alfa Mist",2017-03-03,647000,48,false,brunocaivanophy,2025-12-10T17:38:32Z,"nu jazz,jazz rap,indie jazz,jazz fusión,jazz","Sekito",0.611,0.328,1,-13.392,0,0.047,0.119,0.786,0.104,0.471,103.343,4
